customer_id,signup_date,country,age_group,subscription_plan,billing_cycle,monthly_fee,acquisition_channel,device_type,status,churn_date
4480,2024-07-17,Canada,35-44,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
4481,2024-03-21,Germany,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Active,
4482,2024-03-25,Canada,35-44,Basic,Monthly,9.99,Google Ads,Tablet,Active,
4483,2024-07-14,India,25-34,Standard,Monthly,12.99,Facebook,Mobile,Active,
4484,2024-12-03,USA,35-44,Basic,Monthly,9.99,Google Ads,Desktop,Active,
4485,2024-09-16,India,45-54,Premium,Monthly,14.99,YouTube,Smart TV,Active,
4486,2024-01-23,UK,25-34,Standard,Annual,12.99,Referral,Desktop,Active,
4487,2024-09-06,Brazil,55+,Standard,Monthly,12.99,Google Ads,Smart TV,Churned,2024-12-15 00:00:00
4488,2024-04-09,Brazil,45-54,Basic,Monthly,9.99,Referral,Tablet,Active,
4489,2024-10-09,Australia,35-44,Premium,Annual,14.99,Facebook,Desktop,Active,
4490,2024-01-08,Australia,55+,Basic,Annual,9.99,Instagram,Tablet,Active,
4491,2024-10-01,India,25-34,Standard,Monthly,12.99,YouTube,Desktop,Active,
4492,2024-08-24,Canada,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Active,
4493,2024-12-22,Singapore,18-24,Basic,Monthly,9.99,Facebook,Mobile,Active,
4494,2024-11-05,France,18-24,Standard,Monthly,12.99,YouTube,Mobile,Active,
4495,2024-01-13,India,55+,Basic,Annual,9.99,Referral,Mobile,Active,
4496,2024-02-22,Singapore,25-34,Premium,Annual,14.99,TikTok,Tablet,Active,
4497,2024-07-12,UK,35-44,Premium,Monthly,14.99,TikTok,Smart TV,Active,
4498,2024-07-28,Canada,35-44,Standard,Monthly,12.99,Google Ads,Mobile,Active,
4499,2024-04-22,Canada,18-24,Basic,Monthly,9.99,Referral,Mobile,Active,
4500,2024-02-26,UAE,18-24,Premium,Annual,14.99,Facebook,Mobile,Active,
4501,2024-06-24,Canada,25-34,Premium,Monthly,14.99,Facebook,Mobile,Active,
4502,2024-08-15,Australia,35-44,Premium,Monthly,14.99,YouTube,Mobile,Active,
4503,2024-09-14,Australia,18-24,Basic,Monthly,9.99,YouTube,Smart TV,Active,
4504,2024-02-21,UAE,25-34,Basic,Annual,9.99,Google Ads,Mobile,Churned,2024-07-17 00:00:00
4505,2024-04-11,Germany,45-54,Basic,Annual,9.99,Facebook,Tablet,Active,
4506,2024-08-30,Brazil,35-44,Basic,Annual,9.99,TikTok,Smart TV,Active,
4507,2024-11-03,Australia,18-24,Basic,Monthly,9.99,Instagram,Desktop,Active,
4508,2024-08-18,Singapore,55+,Basic,Monthly,9.99,YouTube,Mobile,Churned,2025-02-12 00:00:00
4509,2024-11-05,India,25-34,Premium,Monthly,14.99,YouTube,Tablet,Active,
4510,2024-02-15,Australia,18-24,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
4511,2024-01-09,Brazil,35-44,Basic,Monthly,9.99,Instagram,Mobile,Active,
4512,2024-12-25,Brazil,45-54,Standard,Monthly,12.99,Instagram,Mobile,Active,
4513,2024-12-16,UAE,55+,Premium,Monthly,14.99,YouTube,Tablet,Active,
4514,2024-05-31,Germany,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
4515,2024-07-17,Australia,45-54,Premium,Monthly,14.99,Facebook,Smart TV,Active,
4516,2024-08-25,France,55+,Standard,Annual,12.99,Referral,Tablet,Active,
4517,2024-09-17,USA,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
4518,2024-01-13,Brazil,45-54,Premium,Annual,14.99,Google Ads,Mobile,Active,
4519,2024-08-15,Canada,45-54,Basic,Annual,9.99,Facebook,Tablet,Active,
4520,2024-10-31,Brazil,55+,Basic,Monthly,9.99,Google Ads,Mobile,Churned,2024-12-09 00:00:00
4521,2024-02-07,France,18-24,Basic,Monthly,9.99,Google Ads,Tablet,Active,
4522,2024-11-11,Australia,35-44,Basic,Annual,9.99,Facebook,Mobile,Active,
4523,2024-07-01,Brazil,35-44,Basic,Monthly,9.99,Instagram,Desktop,Active,
4524,2024-04-29,Singapore,45-54,Standard,Monthly,12.99,TikTok,Tablet,Active,
4525,2024-07-10,India,45-54,Premium,Monthly,14.99,TikTok,Mobile,Active,
4526,2024-04-18,USA,18-24,Standard,Monthly,12.99,Facebook,Desktop,Active,
4527,2024-07-15,Canada,45-54,Standard,Annual,12.99,TikTok,Mobile,Active,
4528,2024-11-10,Canada,18-24,Basic,Annual,9.99,YouTube,Desktop,Active,
4529,2024-10-17,UK,35-44,Premium,Annual,14.99,Referral,Smart TV,Active,
4530,2024-03-18,UAE,35-44,Premium,Monthly,14.99,Referral,Smart TV,Active,
4531,2024-06-17,Singapore,25-34,Premium,Monthly,14.99,YouTube,Smart TV,Active,
4532,2024-10-10,India,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
4533,2024-03-04,Singapore,45-54,Premium,Monthly,14.99,YouTube,Mobile,Active,
4534,2024-08-08,India,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
4535,2024-08-24,India,45-54,Standard,Monthly,12.99,Instagram,Tablet,Active,
4536,2024-01-13,UAE,55+,Basic,Annual,9.99,Instagram,Tablet,Active,
4537,2024-05-14,Singapore,55+,Basic,Monthly,9.99,TikTok,Smart TV,Active,
4538,2024-01-08,Germany,35-44,Basic,Monthly,9.99,YouTube,Mobile,Active,
4539,2024-04-28,UK,45-54,Standard,Monthly,12.99,TikTok,Mobile,Active,
4540,2024-10-03,Singapore,25-34,Premium,Monthly,14.99,Facebook,Tablet,Active,
4541,2024-03-05,USA,35-44,Standard,Annual,12.99,Google Ads,Desktop,Active,
4542,2024-07-18,India,18-24,Premium,Monthly,14.99,TikTok,Mobile,Active,
4543,2024-02-12,France,18-24,Premium,Monthly,14.99,Referral,Smart TV,Active,
4544,2024-04-08,Singapore,55+,Standard,Annual,12.99,Google Ads,Desktop,Active,
4545,2024-02-14,UAE,55+,Premium,Monthly,14.99,Instagram,Desktop,Active,
4546,2024-09-28,France,55+,Premium,Monthly,14.99,Referral,Mobile,Active,
4547,2024-12-14,France,45-54,Standard,Annual,12.99,Instagram,Desktop,Churned,2025-06-05 00:00:00
4548,2024-12-11,Australia,35-44,Premium,Monthly,14.99,Referral,Mobile,Active,
4549,2024-09-09,Brazil,25-34,Standard,Annual,12.99,TikTok,Smart TV,Active,
4550,2024-07-04,India,55+,Premium,Annual,14.99,Instagram,Desktop,Active,
4551,2024-02-06,UK,25-34,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
4552,2024-04-19,Australia,18-24,Standard,Monthly,12.99,YouTube,Smart TV,Churned,2024-08-28 00:00:00
4553,2024-02-02,Canada,18-24,Standard,Monthly,12.99,Instagram,Desktop,Active,
4554,2024-07-30,France,55+,Basic,Monthly,9.99,Instagram,Smart TV,Active,
4555,2024-09-16,Singapore,55+,Basic,Annual,9.99,Google Ads,Smart TV,Active,
4556,2024-08-24,Canada,25-34,Basic,Monthly,9.99,Instagram,Mobile,Active,
4557,2024-12-31,UK,35-44,Standard,Monthly,12.99,Instagram,Desktop,Active,
4558,2024-11-21,India,25-34,Premium,Annual,14.99,YouTube,Desktop,Active,
4559,2024-08-24,Singapore,55+,Standard,Monthly,12.99,Facebook,Desktop,Active,
4560,2024-04-05,France,35-44,Basic,Annual,9.99,Facebook,Tablet,Active,
4561,2024-12-16,Canada,45-54,Standard,Annual,12.99,TikTok,Smart TV,Active,
4562,2024-09-16,India,18-24,Basic,Annual,9.99,Facebook,Desktop,Active,
4563,2024-04-23,Singapore,55+,Basic,Monthly,9.99,Google Ads,Tablet,Active,
4564,2024-10-14,Germany,35-44,Basic,Monthly,9.99,Referral,Mobile,Churned,2025-02-06 00:00:00
4565,2024-11-23,UK,45-54,Premium,Monthly,14.99,Referral,Smart TV,Active,
4566,2024-11-08,Singapore,18-24,Basic,Annual,9.99,TikTok,Desktop,Active,
4567,2024-01-09,France,25-34,Standard,Monthly,12.99,YouTube,Desktop,Active,
4568,2024-02-29,France,45-54,Basic,Annual,9.99,TikTok,Mobile,Active,
4569,2024-04-20,Australia,18-24,Basic,Monthly,9.99,Referral,Mobile,Active,
4570,2024-03-30,Singapore,55+,Standard,Monthly,12.99,Referral,Smart TV,Active,
4571,2024-08-27,Singapore,25-34,Standard,Annual,12.99,Referral,Tablet,Active,
4572,2024-09-07,Germany,18-24,Premium,Monthly,14.99,Referral,Desktop,Active,
4573,2024-05-10,India,18-24,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
4574,2024-12-11,Brazil,18-24,Basic,Monthly,9.99,Instagram,Smart TV,Active,
4575,2024-03-16,Brazil,45-54,Premium,Monthly,14.99,Google Ads,Mobile,Active,
4576,2024-03-23,UK,25-34,Basic,Monthly,9.99,Instagram,Mobile,Active,
4577,2024-01-08,Canada,18-24,Standard,Monthly,12.99,TikTok,Desktop,Active,
4578,2024-10-22,UAE,25-34,Premium,Monthly,14.99,Referral,Smart TV,Active,
4579,2024-04-24,UK,18-24,Premium,Annual,14.99,Google Ads,Smart TV,Active,
4580,2024-12-15,India,25-34,Standard,Monthly,12.99,TikTok,Smart TV,Active,
4581,2024-04-27,Australia,55+,Standard,Annual,12.99,Facebook,Desktop,Active,
4582,2024-04-04,India,55+,Basic,Monthly,9.99,YouTube,Mobile,Active,
4583,2024-10-08,Australia,18-24,Basic,Monthly,9.99,YouTube,Desktop,Active,
4584,2024-09-07,Canada,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
4585,2024-03-21,Germany,35-44,Standard,Annual,12.99,Google Ads,Mobile,Active,
4586,2024-01-10,USA,55+,Premium,Annual,14.99,Google Ads,Tablet,Active,
4587,2024-12-18,UK,25-34,Standard,Monthly,12.99,YouTube,Desktop,Active,
4588,2024-04-16,France,18-24,Standard,Monthly,12.99,YouTube,Desktop,Active,
4589,2024-03-07,UAE,25-34,Basic,Monthly,9.99,Google Ads,Desktop,Active,
4590,2024-12-08,Australia,25-34,Basic,Monthly,9.99,YouTube,Tablet,Active,
4591,2024-04-14,Singapore,25-34,Standard,Annual,12.99,Referral,Mobile,Active,
4592,2024-11-06,France,25-34,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
4593,2024-08-06,Brazil,35-44,Standard,Annual,12.99,Google Ads,Desktop,Active,
4594,2024-04-15,Australia,35-44,Premium,Monthly,14.99,Google Ads,Mobile,Active,
4595,2024-07-18,Singapore,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Active,
4596,2024-12-17,Germany,55+,Standard,Monthly,12.99,Google Ads,Mobile,Active,
4597,2024-06-17,France,35-44,Standard,Monthly,12.99,Instagram,Smart TV,Active,
4598,2024-12-20,UK,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
4599,2024-07-02,Singapore,45-54,Basic,Annual,9.99,Referral,Smart TV,Active,
4600,2024-02-20,India,35-44,Standard,Annual,12.99,Instagram,Tablet,Active,
4601,2024-07-09,UK,25-34,Basic,Monthly,9.99,TikTok,Mobile,Active,
4602,2024-06-15,Brazil,45-54,Standard,Monthly,12.99,TikTok,Tablet,Active,
4603,2024-04-30,USA,35-44,Basic,Monthly,9.99,YouTube,Smart TV,Active,
4604,2024-03-30,Canada,55+,Premium,Annual,14.99,Facebook,Mobile,Active,
4605,2024-02-24,UK,35-44,Basic,Annual,9.99,Facebook,Smart TV,Active,
4606,2024-04-02,UAE,55+,Basic,Annual,9.99,Instagram,Smart TV,Active,
4607,2024-01-21,Australia,55+,Basic,Annual,9.99,Referral,Mobile,Active,
4608,2024-05-01,Germany,55+,Basic,Annual,9.99,Referral,Mobile,Active,
4609,2024-12-27,UAE,45-54,Standard,Monthly,12.99,Google Ads,Tablet,Active,
4610,2024-03-08,Canada,35-44,Basic,Annual,9.99,TikTok,Tablet,Active,
4611,2024-12-20,Germany,55+,Standard,Monthly,12.99,Instagram,Mobile,Active,
4612,2024-06-15,Brazil,35-44,Standard,Monthly,12.99,YouTube,Smart TV,Churned,2024-10-27 00:00:00
4613,2024-11-02,India,25-34,Standard,Annual,12.99,YouTube,Desktop,Active,
4614,2024-01-10,Brazil,45-54,Standard,Annual,12.99,Instagram,Smart TV,Active,
4615,2024-05-08,India,18-24,Basic,Annual,9.99,YouTube,Mobile,Active,
4616,2024-10-08,Germany,55+,Standard,Annual,12.99,Referral,Smart TV,Active,
4617,2024-01-20,Germany,25-34,Standard,Monthly,12.99,Instagram,Mobile,Active,
4618,2024-04-15,Singapore,45-54,Basic,Annual,9.99,Google Ads,Mobile,Active,
4619,2024-09-20,India,25-34,Basic,Monthly,9.99,TikTok,Desktop,Active,
4620,2024-01-04,Australia,45-54,Standard,Annual,12.99,Google Ads,Mobile,Active,
4621,2024-05-06,Brazil,55+,Standard,Monthly,12.99,Referral,Desktop,Active,
4622,2024-08-26,Germany,45-54,Basic,Annual,9.99,Google Ads,Desktop,Active,
4623,2024-04-18,UAE,55+,Standard,Monthly,12.99,TikTok,Tablet,Active,
4624,2024-03-15,UAE,55+,Standard,Annual,12.99,Referral,Smart TV,Active,
4625,2024-09-19,Australia,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
4626,2024-07-21,Singapore,18-24,Standard,Monthly,12.99,TikTok,Mobile,Active,
4627,2024-08-28,Singapore,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
4628,2024-05-21,Australia,35-44,Basic,Monthly,9.99,Facebook,Mobile,Active,
4629,2024-01-23,UK,45-54,Basic,Monthly,9.99,Instagram,Smart TV,Active,
4630,2024-11-23,Canada,35-44,Standard,Monthly,12.99,YouTube,Tablet,Active,
4631,2024-10-17,Australia,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
4632,2024-11-08,Singapore,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
4633,2024-07-05,UAE,25-34,Standard,Monthly,12.99,TikTok,Smart TV,Active,
4634,2024-06-17,UAE,18-24,Basic,Annual,9.99,YouTube,Smart TV,Active,
4635,2024-09-26,Australia,18-24,Basic,Annual,9.99,YouTube,Desktop,Active,
4636,2024-01-30,India,45-54,Premium,Monthly,14.99,YouTube,Smart TV,Active,
4637,2024-02-18,Canada,35-44,Premium,Monthly,14.99,TikTok,Mobile,Active,
4638,2024-11-24,UAE,25-34,Standard,Monthly,12.99,YouTube,Desktop,Active,
4639,2024-03-17,UAE,35-44,Basic,Annual,9.99,Facebook,Mobile,Active,
4640,2024-04-30,Singapore,55+,Premium,Monthly,14.99,Facebook,Desktop,Active,
4641,2024-10-10,UK,25-34,Basic,Annual,9.99,Google Ads,Desktop,Active,
4642,2024-12-15,UK,45-54,Premium,Monthly,14.99,Instagram,Tablet,Active,
4643,2024-12-21,India,35-44,Standard,Monthly,12.99,Referral,Smart TV,Active,
4644,2024-03-20,Canada,25-34,Basic,Monthly,9.99,Instagram,Desktop,Active,
4645,2024-05-17,France,55+,Basic,Monthly,9.99,Facebook,Mobile,Active,
4646,2024-10-26,Germany,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
4647,2024-01-22,USA,45-54,Premium,Monthly,14.99,Google Ads,Smart TV,Active,
4648,2024-05-08,Australia,35-44,Basic,Monthly,9.99,Facebook,Tablet,Active,
4649,2024-08-28,UK,18-24,Standard,Monthly,12.99,Referral,Desktop,Active,
4650,2024-12-05,UK,45-54,Standard,Annual,12.99,TikTok,Mobile,Active,
4651,2024-08-02,India,25-34,Basic,Monthly,9.99,Instagram,Desktop,Churned,2024-12-13 00:00:00
4652,2024-10-04,USA,35-44,Standard,Monthly,12.99,YouTube,Tablet,Active,
4653,2024-05-25,Canada,18-24,Basic,Monthly,9.99,Facebook,Tablet,Active,
4654,2024-07-08,Singapore,35-44,Basic,Annual,9.99,Google Ads,Desktop,Active,
4655,2024-07-27,USA,45-54,Basic,Monthly,9.99,YouTube,Smart TV,Active,
4656,2024-10-02,Canada,25-34,Standard,Monthly,12.99,TikTok,Desktop,Active,
4657,2024-09-06,Singapore,55+,Basic,Annual,9.99,Google Ads,Tablet,Active,
4658,2024-12-13,UAE,25-34,Premium,Monthly,14.99,TikTok,Desktop,Active,
4659,2024-07-23,UK,45-54,Standard,Annual,12.99,Referral,Mobile,Active,
4660,2024-04-04,USA,55+,Premium,Monthly,14.99,YouTube,Tablet,Active,
4661,2024-06-21,Brazil,55+,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
4662,2024-11-25,India,35-44,Premium,Monthly,14.99,TikTok,Mobile,Active,
4663,2024-03-29,Canada,35-44,Basic,Monthly,9.99,Facebook,Mobile,Active,
4664,2024-08-22,UK,18-24,Basic,Monthly,9.99,YouTube,Desktop,Active,
4665,2024-02-07,Canada,25-34,Standard,Monthly,12.99,Referral,Mobile,Active,
4666,2024-11-01,Singapore,25-34,Basic,Annual,9.99,Google Ads,Mobile,Active,
4667,2024-06-21,UK,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Churned,2024-08-30 00:00:00
4668,2024-10-13,Canada,45-54,Basic,Monthly,9.99,YouTube,Tablet,Active,
4669,2024-04-03,Australia,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
4670,2024-09-08,Brazil,25-34,Standard,Monthly,12.99,Referral,Desktop,Active,
4671,2024-02-01,UAE,18-24,Basic,Monthly,9.99,Google Ads,Desktop,Active,
4672,2024-08-03,Australia,35-44,Premium,Monthly,14.99,YouTube,Smart TV,Active,
4673,2024-07-06,Australia,45-54,Standard,Monthly,12.99,YouTube,Mobile,Active,
4674,2024-10-17,USA,45-54,Basic,Monthly,9.99,Facebook,Smart TV,Active,
4675,2024-03-20,Germany,25-34,Standard,Monthly,12.99,Facebook,Smart TV,Active,
4676,2024-04-21,Australia,45-54,Basic,Monthly,9.99,YouTube,Tablet,Active,
4677,2024-01-08,France,35-44,Basic,Annual,9.99,YouTube,Smart TV,Churned,2024-04-16 00:00:00
4678,2024-08-22,France,18-24,Standard,Monthly,12.99,Instagram,Smart TV,Active,
4679,2024-03-19,UAE,18-24,Standard,Monthly,12.99,Referral,Desktop,Active,
4680,2024-09-19,France,18-24,Standard,Monthly,12.99,TikTok,Smart TV,Active,
4681,2024-05-11,Germany,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
4682,2024-11-26,Germany,45-54,Standard,Monthly,12.99,TikTok,Smart TV,Active,
4683,2024-10-04,India,45-54,Standard,Annual,12.99,YouTube,Tablet,Active,
4684,2024-08-29,Germany,18-24,Premium,Monthly,14.99,Instagram,Smart TV,Active,
4685,2024-10-25,UK,35-44,Standard,Annual,12.99,Instagram,Tablet,Active,
4686,2024-05-01,Australia,18-24,Premium,Monthly,14.99,YouTube,Mobile,Active,
4687,2024-02-13,Singapore,55+,Standard,Monthly,12.99,TikTok,Tablet,Active,
4688,2024-10-11,Brazil,18-24,Basic,Monthly,9.99,TikTok,Smart TV,Churned,2024-12-10 00:00:00
4689,2024-09-05,UK,18-24,Premium,Monthly,14.99,YouTube,Smart TV,Active,
4690,2024-11-28,Brazil,35-44,Basic,Annual,9.99,Google Ads,Tablet,Active,
4691,2024-04-25,Singapore,35-44,Basic,Annual,9.99,TikTok,Smart TV,Active,
4692,2024-11-01,Australia,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Active,
4693,2024-06-16,Singapore,18-24,Premium,Monthly,14.99,Google Ads,Smart TV,Active,
4694,2024-01-27,Germany,18-24,Premium,Monthly,14.99,TikTok,Desktop,Active,
4695,2024-01-07,Australia,55+,Basic,Monthly,9.99,YouTube,Desktop,Active,
4696,2024-12-17,Singapore,25-34,Standard,Monthly,12.99,Google Ads,Mobile,Active,
4697,2024-01-07,Brazil,35-44,Premium,Monthly,14.99,Referral,Smart TV,Active,
4698,2024-05-17,Germany,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
4699,2024-06-13,Brazil,35-44,Standard,Annual,12.99,Facebook,Desktop,Active,
4700,2024-06-26,Singapore,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
4701,2024-01-29,India,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
4702,2024-08-13,Germany,18-24,Basic,Annual,9.99,Instagram,Desktop,Active,
4703,2024-08-22,Canada,45-54,Premium,Annual,14.99,YouTube,Smart TV,Active,
4704,2024-10-20,Brazil,45-54,Standard,Monthly,12.99,Referral,Mobile,Active,
4705,2024-12-12,USA,55+,Premium,Annual,14.99,Facebook,Tablet,Active,
4706,2024-09-11,Brazil,35-44,Standard,Annual,12.99,Referral,Mobile,Active,
4707,2024-07-04,France,55+,Standard,Monthly,12.99,Referral,Mobile,Active,
4708,2024-05-20,UAE,18-24,Basic,Monthly,9.99,Instagram,Tablet,Active,
4709,2024-09-14,USA,35-44,Basic,Monthly,9.99,YouTube,Tablet,Active,
4710,2024-05-15,Singapore,55+,Basic,Monthly,9.99,YouTube,Desktop,Active,
4711,2024-04-03,Germany,25-34,Basic,Annual,9.99,YouTube,Mobile,Active,
4712,2024-02-19,USA,55+,Premium,Monthly,14.99,Facebook,Mobile,Active,
4713,2024-09-30,UAE,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
4714,2024-11-01,Canada,35-44,Basic,Monthly,9.99,Referral,Smart TV,Active,
4715,2024-03-01,Brazil,25-34,Standard,Monthly,12.99,TikTok,Tablet,Active,
4716,2024-12-20,USA,25-34,Premium,Monthly,14.99,Instagram,Smart TV,Active,
4717,2024-05-15,Brazil,25-34,Basic,Monthly,9.99,Google Ads,Tablet,Active,
4718,2024-06-18,Singapore,55+,Basic,Annual,9.99,YouTube,Mobile,Active,
4719,2024-11-08,Australia,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
4720,2024-11-07,Australia,45-54,Standard,Monthly,12.99,Google Ads,Tablet,Active,
4721,2024-03-30,India,45-54,Standard,Annual,12.99,TikTok,Tablet,Active,
4722,2024-12-15,India,35-44,Basic,Annual,9.99,YouTube,Mobile,Churned,2025-03-01 00:00:00
4723,2024-08-22,USA,35-44,Basic,Monthly,9.99,Facebook,Desktop,Active,
4724,2024-11-14,Brazil,45-54,Premium,Monthly,14.99,Referral,Smart TV,Active,
4725,2024-10-28,Brazil,35-44,Premium,Monthly,14.99,Facebook,Tablet,Active,
4726,2024-06-17,India,25-34,Standard,Annual,12.99,Facebook,Mobile,Churned,2024-09-30 00:00:00
4727,2024-02-29,UK,55+,Premium,Annual,14.99,TikTok,Desktop,Active,
4728,2024-07-31,Germany,55+,Premium,Annual,14.99,YouTube,Desktop,Active,
4729,2024-12-22,India,55+,Basic,Monthly,9.99,Instagram,Tablet,Active,
4730,2024-07-11,USA,18-24,Premium,Monthly,14.99,Instagram,Tablet,Active,
4731,2024-09-27,Singapore,25-34,Basic,Monthly,9.99,YouTube,Tablet,Active,
4732,2024-07-27,Germany,45-54,Basic,Annual,9.99,Referral,Smart TV,Active,
4733,2024-03-10,Canada,18-24,Standard,Annual,12.99,YouTube,Mobile,Active,
4734,2024-12-02,UAE,18-24,Basic,Monthly,9.99,Facebook,Desktop,Active,
4735,2024-02-22,UK,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
4736,2024-05-03,Brazil,25-34,Basic,Monthly,9.99,TikTok,Smart TV,Active,
4737,2024-02-04,UK,35-44,Standard,Monthly,12.99,Facebook,Smart TV,Active,
4738,2024-06-29,India,25-34,Basic,Annual,9.99,TikTok,Mobile,Active,
4739,2024-04-17,UAE,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
4740,2024-10-03,France,45-54,Standard,Monthly,12.99,Google Ads,Tablet,Active,
4741,2024-12-22,UAE,35-44,Premium,Monthly,14.99,Referral,Smart TV,Active,
4742,2024-07-11,Australia,18-24,Basic,Monthly,9.99,Referral,Mobile,Active,
4743,2024-03-25,UK,35-44,Standard,Monthly,12.99,Instagram,Mobile,Churned,2024-09-04 00:00:00
4744,2024-03-28,UAE,45-54,Premium,Monthly,14.99,YouTube,Mobile,Active,
4745,2024-06-10,France,55+,Premium,Monthly,14.99,TikTok,Tablet,Active,
4746,2024-03-30,UAE,35-44,Standard,Annual,12.99,YouTube,Mobile,Active,
4747,2024-06-17,Canada,25-34,Basic,Monthly,9.99,Referral,Smart TV,Active,
4748,2024-02-16,UK,25-34,Standard,Annual,12.99,TikTok,Desktop,Active,
4749,2024-01-09,France,55+,Basic,Monthly,9.99,YouTube,Tablet,Active,
4750,2024-03-05,Brazil,55+,Standard,Annual,12.99,YouTube,Desktop,Active,
4751,2024-08-06,Germany,25-34,Premium,Annual,14.99,YouTube,Desktop,Active,
4752,2024-09-27,USA,25-34,Basic,Monthly,9.99,Instagram,Mobile,Active,
4753,2024-09-15,UAE,25-34,Premium,Monthly,14.99,Facebook,Smart TV,Active,
4754,2024-02-10,UK,55+,Premium,Monthly,14.99,Instagram,Desktop,Active,
4755,2024-05-16,Germany,45-54,Standard,Monthly,12.99,Instagram,Tablet,Active,
4756,2024-08-05,UK,45-54,Basic,Annual,9.99,YouTube,Mobile,Active,
4757,2024-01-29,Germany,55+,Basic,Monthly,9.99,YouTube,Desktop,Churned,2024-07-12 00:00:00
4758,2024-02-01,Canada,25-34,Premium,Annual,14.99,Instagram,Tablet,Active,
4759,2024-08-17,UK,35-44,Premium,Monthly,14.99,Google Ads,Desktop,Active,
4760,2024-06-18,France,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
4761,2024-10-23,Brazil,18-24,Standard,Annual,12.99,Facebook,Mobile,Active,
4762,2024-02-23,UAE,18-24,Basic,Annual,9.99,Facebook,Smart TV,Active,
4763,2024-11-22,Brazil,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
4764,2024-06-24,Australia,55+,Basic,Monthly,9.99,TikTok,Tablet,Active,
4765,2024-12-09,Canada,25-34,Basic,Annual,9.99,TikTok,Desktop,Active,
4766,2024-11-15,UK,35-44,Premium,Annual,14.99,Referral,Tablet,Active,
4767,2024-06-29,Brazil,18-24,Standard,Annual,12.99,Google Ads,Smart TV,Active,
4768,2024-03-23,Singapore,55+,Basic,Monthly,9.99,TikTok,Tablet,Churned,2024-07-11 00:00:00
4769,2024-03-22,France,18-24,Basic,Monthly,9.99,TikTok,Tablet,Active,
4770,2024-04-15,USA,25-34,Basic,Monthly,9.99,Instagram,Mobile,Active,
4771,2024-12-21,Brazil,18-24,Basic,Annual,9.99,YouTube,Desktop,Churned,2025-05-29 00:00:00
4772,2024-10-05,UAE,55+,Basic,Monthly,9.99,Google Ads,Tablet,Active,
4773,2024-10-07,UAE,18-24,Standard,Monthly,12.99,Google Ads,Tablet,Active,
4774,2024-04-21,Canada,35-44,Basic,Monthly,9.99,YouTube,Smart TV,Active,
